Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;
250010605000011;1;1144;466;14;19;645;0;59;2;3;52;0;39;2;2;63;0;40;2;2;73;0;42;0;0;65;0;25;0;0;43;0;17;0;0;22;0;44;0;2;48;0;42;1;5;53;0;35;2;3;61;0;22;1;2;53;0;38;1;0;43;0;30;1;0;27;0;11;0;0;25;0;12;0;0;19;0;22;1;0;38;0;30;1;0;25;0;7;1;1;12;0;12;1;1;20;0;19;0;2;37;0;19;0;0;33;0;12;0;0;21;0;7;0;0;12;0;18;0;0;23;0;23;0;1;23;0;17;1;2;32;0;10;0;0;33;0;17;1;0;18;0;16;1;0;13;0;3;0;0;7;0;6;0;0;9;0;7;1;0;19;0;14;1;0;11;0;6;0;0;11;0;14;0;0;20;0;21;2;0;36;0;23;0;0;32;0;13;0;0;22;0;10;0;0;10;0;26;0;2;25;0;19;1;4;30;0;18;1;1;29;0;12;1;2;20;0;21;0;0;25;0;14;0;0;14;0;8;0;0;18;0;6;0;0;10;0;15;0;0;19;0;16;0;0;14;0;1;0;1;6;0
250010605000012;5;177;59;17;0;101;0;7;0;0;3;0;3;0;0;9;0;2;2;0;16;0;9;2;0;11;0;6;2;0;6;0;3;0;0;5;0;9;1;0;9;0;4;1;0;6;0;2;0;0;5;0;1;0;0;10;0;6;1;0;9;0;4;4;0;4;0;4;2;0;4;0;4;0;0;2;0;2;2;0;5;0;2;2;0;8;0;0;0;0;3;0;0;0;0;2;0;1;2;0;7;0;1;0;0;6;0;1;0;0;3;0;0;0;0;3;0;5;0;0;5;0;3;1;0;1;0;1;0;0;2;0;1;0;0;6;0;4;0;0;3;0;1;4;0;3;0;1;2;0;2;0;2;0;0;1;0;1;1;0;1;0;2;0;0;3;0;2;0;0;1;0;1;0;0;3;0;1;0;0;9;0;8;2;0;5;0;5;2;0;3;0;3;0;0;2;0;4;1;0;4;0;1;0;0;5;0;1;0;0;3;0;0;0;0;4;0;2;1;0;6;0;3;0;0;1;0;3;0;0;2;0;2;0;0;1;0;1;1;0;4;0;0;2;0;5;0;0;0;0;0;0
250010605000013;5;165;59;13;0;93;0;7;0;0;7;0;10;2;0;15;0;6;3;0;12;0;6;2;0;10;0;4;2;0;8;0;2;0;0;2;0;2;1;0;11;0;8;0;0;7;0;4;1;0;2;0;3;0;0;6;0;3;1;0;3;0;2;2;0;10;0;0;0;0;4;0;2;0;0;2;0;2;0;0;3;0;4;1;0;1;0;4;0;0;3;0;3;1;0;4;0;3;3;0;4;0;4;1;0;8;0;2;1;0;6;0;2;0;0;2;0;2;1;0;4;0;5;0;0;4;0;1;1;0;1;0;3;0;0;1;0;1;0;0;3;0;1;1;0;5;0;0;0;0;3;0;1;0;0;1;0;1;0;0;1;0;2;0;0;1;0;0;0;0;2;0;3;1;0;6;0;3;0;0;8;0;2;1;0;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0;7;0;3;0;0;3;0;3;0;0;1;0;0;0;0;5;0;2;1;0;0;0;1;1;0;5;0;0;0;0;1;0;1;0;0;1;0;1;0;0;2;0;2;1;0;0;0;1;0;0;0;0
250010605000014;8;626;236;4;1;385;0;23;0;0;22;0;26;0;0;38;0;31;0;0;57;0;45;0;0;66;0;23;0;0;44;0;22;0;0;22;0;24;0;1;38;0;14;2;0;26;0;9;0;0;23;0;11;0;0;26;0;13;0;0;25;0;7;0;0;14;0;6;0;0;15;0;5;0;0;13;0;11;2;0;15;0;11;0;0;7;0;2;0;0;6;0;12;0;0;17;0;17;0;0;30;0;27;0;0;39;0;13;0;0;27;0;14;0;0;12;0;12;0;1;30;0;9;1;0;12;0;7;0;0;11;0;6;0;0;13;0;5;0;0;13;0;3;0;0;5;0;4;0;0;7;0;1;0;0;6;0;5;2;0;6;0;8;0;0;2;0;4;0;0;6;0;8;0;0;9;0;14;0;0;27;0;18;0;0;27;0;10;0;0;17;0;8;0;0;10;0;12;0;0;8;0;5;1;0;14;0;2;0;0;12;0;5;0;0;13;0;8;0;0;12;0;4;0;0;9;0;2;0;0;8;0;4;0;0;7;0;6;0;0;9;0;3;0;0;5;0;0;0;0;3;0
250020505000001;1;1014;435;13;1;564;1;41;0;0;38;0;29;0;0;50;0;35;0;0;58;0;49;0;0;57;0;23;0;0;37;0;26;0;0;20;0;35;0;1;35;0;24;1;0;47;1;29;3;0;49;0;28;3;0;42;0;28;0;0;35;0;25;1;0;30;0;17;0;0;25;0;22;3;0;19;0;31;1;0;33;0;42;1;0;46;0;5;0;0;6;0;11;0;0;19;0;11;0;0;25;0;28;0;0;28;0;13;0;0;19;0;15;0;0;9;0;14;0;1;20;0;8;1;0;21;1;15;2;0;23;0;9;2;0;26;0;17;0;0;15;0;8;0;0;13;0;7;0;0;12;0;12;2;0;9;0;14;0;0;12;0;16;0;0;18;0;5;0;0;10;0;8;0;0;15;0;24;0;0;33;0;21;0;0;29;0;10;0;0;18;0;11;0;0;11;0;21;0;0;15;0;16;0;0;26;0;14;1;0;26;0;19;1;0;16;0;11;0;0;20;0;17;1;0;17;0;10;0;0;13;0;10;1;0;10;0;17;1;0;21;0;26;1;0;28;0;1;0;0;0;0
250020505000002;1;693;273;12;0;408;0;23;0;0;15;0;13;0;0;24;0;26;0;0;36;0;22;2;0;34;0;16;1;0;25;0;6;1;0;9;0;24;2;0;27;0;18;0;0;31;0;15;0;0;38;0;19;1;0;30;0;12;0;0;17;0;14;0;0;26;0;14;0;0;31;0;14;3;0;27;0;28;3;0;33;0;31;1;0;39;0;4;0;0;7;0;5;0;0;9;0;12;0;0;19;0;13;0;0;14;0;8;0;0;11;0;5;0;0;3;0;8;2;0;13;0;9;0;0;14;0;7;0;0;21;0;7;1;0;16;0;7;0;0;6;0;6;0;0;11;0;7;0;0;10;0;9;1;0;12;0;8;1;0;13;0;18;1;0;18;0;0;0;0;2;0;4;0;0;6;0;14;0;0;17;0;9;2;0;20;0;8;1;0;14;0;1;1;0;6;0;16;0;0;14;0;9;0;0;17;0;8;0;0;17;0;12;0;0;14;0;5;0;0;11;0;8;0;0;15;0;7;0;0;21;0;5;2;0;15;0;20;2;0;20;0;13;0;0;21;0;1;0;0;0;0
250020505000003;8;344;128;4;14;198;0;14;0;4;10;0;16;0;1;13;0;12;0;1;19;0;13;1;2;20;0;7;1;1;9;0;6;0;1;11;0;11;0;1;17;0;7;1;0;11;0;10;1;1;14;0;8;0;0;8;0;11;0;0;18;0;4;0;1;16;0;3;0;1;12;0;4;0;1;10;0;6;0;1;16;0;9;1;0;14;0;3;0;0;4;0;5;0;0;3;0;2;0;1;8;0;6;0;0;14;0;3;0;0;5;0;3;0;0;9;0;7;0;1;7;0;4;0;0;6;0;7;1;0;12;0;2;0;0;3;0;6;0;0;6;0;3;0;0;7;0;2;0;1;5;0;2;0;0;4;0;2;0;1;6;0;6;1;0;6;0;2;0;1;2;0;6;0;0;4;0;10;0;0;11;0;7;1;2;6;0;4;1;1;4;0;3;0;1;2;0;4;0;0;10;0;3;1;0;5;0;3;0;1;2;0;6;0;0;5;0;5;0;0;12;0;1;0;1;9;0;1;0;0;7;0;2;0;1;6;0;4;0;0;10;0;3;0;0;8;0;0;0;0;0;0
250020505000004;8;289;130;1;0;158;0;9;0;0;9;0;7;0;0;23;0;20;0;0;17;0;8;1;0;16;0;4;1;0;12;0;4;0;0;4;0;3;0;0;7;0;5;0;0;7;0;8;0;0;13;0;6;0;0;14;0;13;0;0;8;0;10;0;0;7;0;10;0;0;8;0;5;0;0;12;0;13;0;0;13;0;13;0;0;4;0;2;0;0;2;0;1;0;0;11;0;11;0;0;8;0;5;1;0;9;0;2;1;0;7;0;3;0;0;2;0;2;0;0;4;0;4;0;0;3;0;4;0;0;6;0;5;0;0;8;0;7;0;0;5;0;4;0;0;4;0;3;0;0;5;0;1;0;0;6;0;7;0;0;7;0;7;0;0;2;0;1;0;0;5;0;3;0;0;5;0;9;0;0;9;0;3;0;0;7;0;2;0;0;5;0;1;0;0;2;0;1;0;0;3;0;1;0;0;4;0;4;0;0;7;0;1;0;0;6;0;6;0;0;3;0;6;0;0;3;0;7;0;0;3;0;4;0;0;6;0;6;0;0;6;0;6;0;0;2;0;0;0;0;0;0
250020505000005;8;129;41;0;0;88;0;1;0;0;10;0;9;0;0;18;0;3;0;0;12;0;1;0;0;6;0;0;0;0;4;0;1;0;0;2;0;0;0;0;4;0;2;0;0;8;0;4;0;0;9;0;1;0;0;3;0;5;0;0;5;0;2;0;0;0;0;5;0;0;4;0;3;0;0;4;0;1;0;0;4;0;4;0;0;1;0;2;0;0;3;0;2;0;0;5;0;2;0;0;8;0;1;0;0;3;0;0;0;0;2;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3;0;2;0;0;7;0;0;0;0;1;0;2;0;0;4;0;1;0;0;0;0;2;0;0;2;0;2;0;0;2;0;0;0;0;3;0;2;0;0;1;0;3;0;0;4;0;2;0;0;6;0;1;0;0;4;0;0;0;0;3;0;0;0;0;2;0;0;0;0;1;0;0;0;0;3;0;1;0;0;5;0;2;0;0;2;0;1;0;0;2;0;3;0;0;1;0;1;0;0;0;0;3;0;0;2;0;1;0;0;2;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0
250020505000006;8;617;260;10;2;345;0;38;0;0;17;0;29;1;0;38;0;31;1;0;30;0;25;1;1;43;0;16;0;0;30;0;9;1;1;13;0;30;2;0;22;0;19;1;0;34;0;12;0;0;35;0;7;0;0;21;0;13;0;0;18;0;10;2;0;23;0;11;0;1;15;0;11;2;0;12;0;12;0;0;19;0;12;0;0;18;0;5;1;0;7;0;9;0;0;12;0;17;0;0;15;0;15;0;1;23;0;9;0;0;17;0;6;0;1;6;0;13;2;0;10;0;8;0;0;18;0;6;0;0;18;0;5;0;0;9;0;6;0;0;11;0;6;0;0;9;0;6;0;1;8;0;4;1;0;7;0;4;0;0;11;0;5;0;0;10;0;9;0;0;8;0;6;0;0;11;0;14;1;0;15;0;10;1;0;20;0;7;0;0;13;0;3;1;0;7;0;17;0;0;12;0;11;1;0;16;0;6;0;0;17;0;2;0;0;12;0;7;0;0;7;0;4;2;0;14;0;5;0;0;7;0;7;1;0;5;0;8;0;0;8;0;7;0;0;8;0;0;0;0;0;0
250020505000007;8;422;181;0;3;238;0;12;0;0;15;0;20;0;0;15;0;23;0;0;36;0;15;0;1;20;0;13;0;0;13;0;2;0;1;7;0;18;0;0;13;0;7;0;0;17;0;17;0;1;18;0;8;0;0;13;0;5;0;1;16;0;6;0;0;16;0;7;0;0;12;0;3;0;0;15;0;22;0;0;16;0;18;0;0;16;0;5;0;0;4;0;10;0;0;4;0;9;0;0;21;0;3;0;1;6;0;2;0;0;5;0;1;0;1;1;0;6;0;0;7;0;5;0;0;7;0;7;0;0;9;0;2;0;0;6;0;4;0;1;10;0;5;0;0;9;0;1;0;0;6;0;0;0;0;7;0;9;0;0;8;0;8;0;0;9;0;2;0;0;5;0;3;0;0;2;0;14;0;0;15;0;12;0;0;14;0;11;0;0;8;0;1;0;0;6;0;12;0;0;6;0;2;0;0;10;0;10;0;1;9;0;6;0;0;7;0;1;0;0;6;0;1;0;0;7;0;6;0;0;6;0;3;0;0;8;0;13;0;0;8;0;10;0;0;7;0;0;0;0;0;0
250020505000008;8;194;63;7;1;123;0;6;0;0;5;0;3;1;0;7;0;3;0;0;12;0;10;0;0;8;0;8;0;0;5;0;2;0;0;3;0;7;0;0;7;0;2;0;0;13;0;2;1;0;10;0;5;0;0;10;0;1;1;1;9;0;4;0;0;9;0;2;1;0;9;0;3;1;0;5;0;8;0;0;7;0;7;2;0;12;0;1;0;0;2;0;1;0;0;2;0;2;0;0;7;0;5;0;0;0;0;4;0;0;0;0;1;0;0;0;0;5;0;0;4;0;1;0;0;7;0;2;0;0;5;0;4;0;0;5;0;1;1;0;7;0;3;0;0;3;0;2;1;0;5;0;1;1;0;1;0;2;0;0;5;0;4;1;0;7;0;1;1;0;1;0;0;0;0;2;0;1;0;0;5;0;5;0;0;8;0;4;0;0;5;0;1;0;0;3;0;2;0;0;3;0;1;0;0;6;0;0;1;0;5;0;1;0;0;5;0;0;0;1;2;0;1;0;0;6;0;0;0;0;4;0;2;0;0;4;0;6;0;0;2;0;3;1;0;5;0;0;0;0;1;0
250020505000009;8;810;286;20;13;491;0;25;1;3;27;0;27;1;0;50;0;28;0;0;53;0;29;2;1;47;0;15;2;1;35;0;14;0;0;12;0;19;1;1;35;0;25;0;1;43;0;25;0;1;35;0;15;1;1;24;0;10;2;0;24;0;12;4;3;27;0;14;3;0;29;0;13;1;1;30;0;15;0;0;35;0;29;4;1;32;0;4;0;0;9;0;9;1;0;25;0;14;0;0;30;0;12;1;1;25;0;7;1;1;20;0;5;0;0;5;0;7;1;0;20;0;14;0;0;22;0;14;0;0;13;0;5;1;1;13;0;6;1;0;12;0;6;2;0;11;0;5;2;0;15;0;5;0;1;11;0;8;0;0;19;0;16;2;0;18;0;6;0;0;6;0;8;0;0;10;0;14;0;0;23;0;17;1;0;22;0;8;1;0;15;0;9;0;0;7;0;12;0;1;15;0;11;0;1;21;0;11;0;1;22;0;10;0;0;11;0;4;1;0;12;0;6;2;3;16;0;9;1;0;14;0;8;1;0;19;0;7;0;0;16;0;13;2;1;14;0;2;0;0;2;0
250020505000010;8;24;5;0;0;19;0;1;0;0;0;0;1;0;0;0;0;1;0;0;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;2;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
